Tweet permalink,Tweet text,time
https://twitter.com/wsferries/status/1156750156101894144,Edm/King - No extended wait for drivers departing Edmonds https://t.co/nlNpJ5t82U,2019-08-01 02:15 +0000
https://twitter.com/wsferries/status/1157034529695006720,Edm/King - Edmonds Terminal Status - One Hour Wait https://t.co/nlNpJ5t82U,2019-08-01 21:05 +0000
https://twitter.com/wsferries/status/1157125124769796100,"Edm/King - No Extended Wait Departing Edmonds, Late Vessels https://t.co/nlNpJ5t82U",2019-08-02 03:05 +0000
https://twitter.com/wsferries/status/1157167906662174721,Edm/King - Edmonds 10:25 pm delayed an estimated 30 to 40 minutes https://t.co/nlNpJ5t82U,2019-08-02 05:55 +0000
https://twitter.com/wsferries/status/1157344070668177408,Edm/King - Edmonds Terminal Status - One Hour Wait https://t.co/nlNpJ5t82U,2019-08-02 17:35 +0000
https://twitter.com/wsferries/status/1157369237972762624,Edm/King - Updates: Edmonds Terminal Status -Three Hour Wait https://t.co/nlNpJ5t82U,2019-08-02 19:15 +0000
https://twitter.com/wsferries/status/1157386853391073280,"Edm/King - Kingston Terminal Status - 1 Hour Wait, No WSP Boarding Pass Required https://t.co/nlNpJ5t82U",2019-08-02 20:25 +0000
https://twitter.com/wsferries/status/1157428373880111104,Edm/King - Edmonds terminal wait-time sign is out of service https://t.co/nlNpJ5t82U,2019-08-02 23:10 +0000
https://twitter.com/wsferries/status/1157430892911976448,Edm/King - Edmonds Terminal Status - Three Hour Wait https://t.co/nlNpJ5t82U,2019-08-02 23:20 +0000
https://twitter.com/wsferries/status/1157452286529925120,Edm/King - Edmonds Terminal Status - Two Hour Wait https://t.co/nlNpJ5t82U,2019-08-03 00:45 +0000
https://twitter.com/wsferries/status/1157457313462013952,Edm/King -  No extended wait for drivers departing Kingston https://t.co/nlNpJ5t82U,2019-08-03 01:05 +0000
https://twitter.com/wsferries/status/1157668705980915713,Edm/King - Edmonds Terminal Status - One Hour Wait https://t.co/nlNpJ5t82U,2019-08-03 15:05 +0000
https://twitter.com/wsferries/status/1157688841748152320,Edm/King - Update: Edmonds Terminal Status - Two Hour Wait https://t.co/nlNpJ5t82U,2019-08-03 16:25 +0000
https://twitter.com/wsferries/status/1157708979604078592,"Edm/King - Kingston Terminal Status - 1 Hour Wait, No WSP Boarding Pass Required https://t.co/nlNpJ5t82U",2019-08-03 17:45 +0000
https://twitter.com/wsferries/status/1157727849505120256,Edm/King - Update: Edmonds Terminal Status - Three Hour Wait https://t.co/nlNpJ5t82U,2019-08-03 19:00 +0000
https://twitter.com/wsferries/status/1157793286439890944,Edm/King -  No extended wait for drivers departing Edmonds or Kingston https://t.co/nlNpJ5t82U,2019-08-03 23:20 +0000
https://twitter.com/wsferries/status/1158076395693596672,"Edm/King - Kingston Terminal Status - 1 Hour Wait, No WSP Boarding Pass Required https://t.co/nlNpJ5t82U",2019-08-04 18:05 +0000
https://twitter.com/wsferries/status/1158087727025274881,Edm/King - Kingston Terminal -  1 Hour Wait. WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2019-08-04 18:50 +0000
https://twitter.com/wsferries/status/1158104078666219520,Edm/King - Kingston Terminal -  2 Hour Wait. WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2019-08-04 19:55 +0000
https://twitter.com/wsferries/status/1158144344370507781,Edm/King - Update - Kingston Terminal -  3 Hour Wait. WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2019-08-04 22:35 +0000
https://twitter.com/wsferries/status/1158170769962098689,Edm/King - Update - Kingston Terminal -  2 Hour Wait. WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2019-08-05 00:20 +0000
https://twitter.com/wsferries/status/1158184607801417729,Edm/King -  No extended wait for drivers departing Kingston https://t.co/nlNpJ5t82U,2019-08-05 01:15 +0000
https://twitter.com/wsferries/status/1158452627580940292,"Edm/King - Kingston Terminal Status - 1 Hour Wait, No WSP Boarding Pass Required https://t.co/nlNpJ5t82U",2019-08-05 19:00 +0000
https://twitter.com/wsferries/status/1158468980572450816,Edm/King - Edmonds Terminal Status - One Hour Wait https://t.co/nlNpJ5t82U,2019-08-05 20:05 +0000
https://twitter.com/wsferries/status/1158470243955564544,Edm/King - Kingston Terminal - One Hour Wait. WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2019-08-05 20:10 +0000
https://twitter.com/wsferries/status/1158528124209913857,Edm/King - Update - Edmonds Terminal Status - Two Hour Wait https://t.co/nlNpJ5t82U,2019-08-06 00:00 +0000
https://twitter.com/wsferries/status/1158538188706611200,Edm/King - Update -Kingston Terminal - Two Hour Wait. WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2019-08-06 00:40 +0000
https://twitter.com/wsferries/status/1158546997965574145,Edm/King - No extended wait for drivers departing Edmonds https://t.co/nlNpJ5t82U,2019-08-06 01:15 +0000
https://twitter.com/wsferries/status/1158567126958952454,Edm/King -  No extended wait for drivers departing Kingston https://t.co/nlNpJ5t82U,2019-08-06 02:35 +0000
https://twitter.com/wsferries/status/1158720640070717442,Ed/KIng - Spokane Delayed 15 min.- 5:30 a.m. from Kingston https://t.co/nlNpJ5t82U,2019-08-06 12:45 +0000
