Tweet permalink,Tweet text,time
https://twitter.com/wsferries/status/805454126582632448,Edm/Ki-Train delays at Edmonds terminal.  12/4 https://t.co/nlNpJ5t82U,2016-12-04 16:50 +0000
https://twitter.com/wsferries/status/805462933668909056,Edm/Ki-Update: Train delays at Edmonds terminal.  12/4 https://t.co/nlNpJ5t82U,2016-12-04 17:25 +0000
https://twitter.com/wsferries/status/805470482296225792,Edm/Ki-Update: Traffic arm has been repaired.  12/4 https://t.co/nlNpJ5t82U,2016-12-04 17:55 +0000
https://twitter.com/wsferries/status/805572403656937472,Ed/Ki - Power Lines Down By Kingston Terminal https://t.co/nlNpJ5t82U,2016-12-05 00:40 +0000
https://twitter.com/wsferries/status/805596311152041985,Ed/Ki - Kingston Terminal Access Open https://t.co/nlNpJ5t82U,2016-12-05 02:15 +0000
https://twitter.com/wsferries/status/805597568205889536,Ed/Ki - Update -  Kingston Terminal Access Open https://t.co/nlNpJ5t82U,2016-12-05 02:20 +0000
https://twitter.com/wsferries/status/807215737643204608,Edm/King - No Galley Service on Walla Walla https://t.co/nlNpJ5t82U,2016-12-09 13:30 +0000
https://twitter.com/wsferries/status/807366729638637569,Edm/King - Temporary Weight Restrictions for Edmonds - Effective 12/10 https://t.co/nlNpJ5t82U,2016-12-09 23:30 +0000
https://twitter.com/wsferries/status/807639776748670976,Edm/King - Reminder: Temporary Weight Restrictions for Edmonds - Effective 12/10 https://t.co/nlNpJ5t82U,2016-12-10 17:35 +0000
https://twitter.com/wsferries/status/810215498201714688,Edm/King - Kingston Terminal Wait Time - One Hour. No WSP Boarding Pass https://t.co/nlNpJ5t82U,2016-12-17 20:10 +0000
https://twitter.com/wsferries/status/810241921440321536,Edm/King - Update: Weight restrictions removed at Edmonds https://t.co/nlNpJ5t82U,2016-12-17 21:55 +0000
https://twitter.com/wsferries/status/810243183544143872,Edm/King - Update - No Extended Wait Departing Kingston https://t.co/nlNpJ5t82U,2016-12-17 22:00 +0000
https://twitter.com/wsferries/status/810626961236054016,Edm/King - Kingston Terminal Wait Time - One Hour. No WSP Boarding Pass https://t.co/nlNpJ5t82U,2016-12-18 23:25 +0000
https://twitter.com/wsferries/status/810664710454394880,Edm/King - Update - No Extended Wait Departing Kingston https://t.co/nlNpJ5t82U,2016-12-19 01:55 +0000
https://twitter.com/wsferries/status/812392340186726400,Edm/Ki- Sun. Sched. 12/25  &amp; Holiday sched. on 12/26  https://t.co/nlNpJ5t82U,2016-12-23 20:20 +0000
https://twitter.com/wsferries/status/812437638883880961,Edm/King - Kingston Terminal Wait Time - One Hour. No WSP Boarding Pass https://t.co/nlNpJ5t82U,2016-12-23 23:20 +0000
https://twitter.com/wsferries/status/812447709017751552,Edm/King - Kingston Terminal - No Extended Wait https://t.co/nlNpJ5t82U,2016-12-24 00:00 +0000
https://twitter.com/wsferries/status/812730817755521024,Edm/King - Kingston Terminal Wait Time - 1 Hour. No WSP Boarding Pass https://t.co/nlNpJ5t82U,2016-12-24 18:45 +0000
https://twitter.com/wsferries/status/812753473951236096,Edm/King - Update - Kingston Terminal Wait Time - 2 Hours. No WSP Boarding Pass https://t.co/nlNpJ5t82U,2016-12-24 20:15 +0000
https://twitter.com/wsferries/status/812762279640899584,Ed/Ki- Edmonds Wait Time - 60 Minutes https://t.co/nlNpJ5t82U,2016-12-24 20:50 +0000
https://twitter.com/wsferries/status/812763539039404032,Ed/King- Edmonds Wait Time - 60 Minutes https://t.co/nlNpJ5t82U,2016-12-24 20:55 +0000
https://twitter.com/wsferries/status/812805061038354432,Ed/King- Edmonds - No Extended Wait https://t.co/nlNpJ5t82U,2016-12-24 23:40 +0000
https://twitter.com/wsferries/status/812811354692165632,Edm/King - Update - Kingston Terminal - One Hour Wait  No WSP Boarding Pass https://t.co/nlNpJ5t82U,2016-12-25 00:05 +0000
https://twitter.com/wsferries/status/812823934122881024,Edm/King - Kingston Terminal - No Extended Wait https://t.co/nlNpJ5t82U,2016-12-25 00:55 +0000
https://twitter.com/wsferries/status/813091949938806784,Edm/KI-Kingston Terminal Wait Time: 1 Hour No WSP Tallies  https://t.co/nlNpJ5t82U,2016-12-25 18:40 +0000
https://twitter.com/wsferries/status/813115861892407296,Edm/KI- Edmonds Terminal Wait Time:  1 hour https://t.co/nlNpJ5t82U,2016-12-25 20:15 +0000
https://twitter.com/wsferries/status/813180032751239169,Edm/King - Update - No Extended Wait Departing Edmonds https://t.co/nlNpJ5t82U,2016-12-26 00:30 +0000
https://twitter.com/wsferries/status/813182549140701184,Edm/King - Update - No Extended Wait Departing Kingston https://t.co/nlNpJ5t82U,2016-12-26 00:40 +0000
https://twitter.com/wsferries/status/813247980551553024,Edm/King - Edmonds 8:30pm to Kingston Cancelled https://t.co/nlNpJ5t82U,2016-12-26 05:00 +0000
https://twitter.com/wsferries/status/813256786891284480,Edm/King - Update - Spokane Resumes Service with Kingston 9:10pm https://t.co/nlNpJ5t82U,2016-12-26 05:35 +0000
https://twitter.com/wsferries/status/813453080595341312,Edm/King - Kingston Wait Time - One Hour https://t.co/nlNpJ5t82U,2016-12-26 18:35 +0000
https://twitter.com/wsferries/status/813482031212437505,Edm/King - Edmonds Terminal Wait Time - 1 Hour https://t.co/nlNpJ5t82U,2016-12-26 20:30 +0000
https://twitter.com/wsferries/status/813482025923399681,Edm/King - Update Kingston Wait Time - Two Hours https://t.co/nlNpJ5t82U,2016-12-26 20:30 +0000
https://twitter.com/wsferries/status/813492088784318464,Edm/King - Update - Kingston Wait Time - Two Hours https://t.co/nlNpJ5t82U,2016-12-26 21:10 +0000
https://twitter.com/wsferries/status/813498378419990528,Edm/Ki-Update-Kingston Terminal Wait Time: Two Hours with WSP boarding passes https://t.co/nlNpJ5t82U,2016-12-26 21:35 +0000
https://twitter.com/wsferries/status/813508456946614272,Edm/King - Update - Kingston Terminal Wait - 2 hours WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2016-12-26 22:15 +0000
https://twitter.com/wsferries/status/813516000373018624,Edm/King - Sunday Schedule on 12/25  &amp; Holiday Schedule on 12/26  https://t.co/nlNpJ5t82U,2016-12-26 22:45 +0000
https://twitter.com/wsferries/status/813529837797113856,Edm/King - Update - Kingston Wait 2 Hours - WSP Boarding Pass Required https://t.co/nlNpJ5t82U,2016-12-26 23:40 +0000
https://twitter.com/wsferries/status/813551228974088192,Edm/King - Update - No Extended Wait Departing Kingston https://t.co/nlNpJ5t82U,2016-12-27 01:05 +0000
https://twitter.com/wsferries/status/813566326874591232,Edm/King - Update - No Extended Wait Departing Edmonds https://t.co/nlNpJ5t82U,2016-12-27 02:05 +0000
https://twitter.com/wsferries/status/813830572619374592,Edm/King - Kingston Wait Time - One Hour https://t.co/nlNpJ5t82U,2016-12-27 19:35 +0000
https://twitter.com/wsferries/status/813918649446580224,Edm/King - Update - No Extended Wait Departing Kingston https://t.co/nlNpJ5t82U,2016-12-28 01:25 +0000
https://twitter.com/wsferries/status/814192959096635393,Edm/King - Kingston terminal wait time - One hour. No WSP boarding pass https://t.co/nlNpJ5t82U,2016-12-28 19:35 +0000
